pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag_x,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,date,open,high,low,close,volume,open_count,high_count,low_count,close_count,max_count,date_1d,open_1d,high_1d,low_1d,close_1d,volume_1d,sma200_1d,ichimoku-tenkan_1d,ichimoku-kinjun_1d,ichimoku-spanA_1d,ichimoku-spanB_1d,ichimoku-chiku_1d,close_sup_sma200_1d,date_4h,open_4h,high_4h,low_4h,close_4h,volume_4h,sma200_4h,close_sup_sma200_4h,volume_sma,ichimoku-tenkan,ichimoku-kinjun,ichimoku-spanA,ichimoku-spanB,ichimoku-chiku,ichimoku-spanA-futur,ichimoku-spanB-futur,ichimoku-futur,sma200,atr,stoploss_prices,kinjun_threshold,engulfing,last_candle_under_cloud,custom_sell_signal,custom_exit_signal,adx_range,is_hammer,is_bullish_engulfing,is_strong_bullish_candle,rsi,atr_strength,adx,close_sup_sma200,ichimoku-chiku-free,kinjun_flat,ichimoku-tenkan_sup_kinjun,tenkan_kinjun_increasing,kinjun_proximity,tenkan_proximity,proximity,volume_sup_avg,enter_tag_y,enter_long,timestamp,entry_type,is_loss
LTC/USDT,374.5926,374.5926,3.078,2022-01-21 14:00:00,2022-01-21 21:40:00+00:00,121.7,115.55802210210217,0.001,0.001,460,-0.052365349682595146,-19.63528816,stop_loss,115.615,-0.05,115.55802210210217,-0.05046818322019586,115.5,124.7,0,hammer_rebond,1.0,0,1642773600000,1642801200000,"[{'amount': 3.078, 'safe_price': 121.7, 'ft_order_side': 'buy', 'order_filled_timestamp': 1642773600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 374.9671926}, {'amount': 3.078, 'safe_price': 115.55802210210217, 'ft_order_side': 'sell', 'order_filled_timestamp': 1642801200000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 356.0432796223007}]",0.0,2022-01-21 14:00:00,121.2,122.8,120.1,121.7,46481.861,15.0,15.0,15.0,15.0,15.0,2022-01-20 00:00:00+00:00,136.2,142.9,128.8,129.7,404805.365,,141.35000000000002,,,,131.5,0,2022-01-21 08:00:00+00:00,125.6,126.0,123.9,124.7,76811.724,,0,34869.8299835,121.55,130.0,137.275,139.7,121.7,125.775,130.0,0,141.5605000000001,2.615555795795636,115.55802210210216,129.87,0,0,135.23111159159126,143.04530043889957,0,0,0,0,27.709690363715836,2.1491830696759537,48.95518653138449,0,0,1,0,0,0.0676923076923076,0.0028794734677087,1,1,hammer_rebond,1.0,2022-01-21 14:00:00,hammer_rebond,1
BTC/USDT,5.5023345,5.5023345,0.00015,2022-01-21 22:00:00,2022-01-21 22:05:00+00:00,36682.23,37158.79,0.001,0.001,5,0.010967617926082555,0.06040785,take_profit_1.5R,34848.118500000004,-0.05,34848.118500000004,-0.05,36575.32,37201.16,0,hammer_rebond,1.0,0,1642802400000,1642802700000,"[{'amount': 0.00015, 'safe_price': 36682.23, 'ft_order_side': 'buy', 'order_filled_timestamp': 1642802400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 5.507836834499999}, {'amount': 0.00015, 'safe_price': 37158.79, 'ft_order_side': 'sell', 'order_filled_timestamp': 1642802700000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 5.579392318499999}]",0.0,2022-01-21 22:00:00,38350.62,38464.36,36158.0,36682.23,9838.083956,15.0,15.0,,15.0,15.0,2022-01-20 00:00:00+00:00,41660.0,43505.0,40553.31,40680.91,42330.33953,,42526.655,,,,44544.86,0,2022-01-21 16:00:00+00:00,38857.24,39071.13,37850.0,37984.12,8202.7099,,0,3454.63144225,37614.565,39577.32,42614.5125,42321.78,36682.23,38595.942500000005,39831.5,0,42110.093399999874,751.4468090175366,37150.07459549124,39537.74268,0,0,41334.39361803507,43712.19051009443,0,0,0,0,25.086587300370866,2.048530879986131,52.89300377762114,0,0,0,0,0,0.0731502284641809,0.0247865421280293,0,1,hammer_rebond,1.0,2022-01-21 22:00:00,hammer_rebond,0
ETH/USDT,248.455354,248.455354,0.1022,2022-01-22 12:00:00,2022-01-24 10:10:00+00:00,2431.07,2253.5465189973734,0.001,0.001,2770,-0.07487487874982363,-18.62166757,stop_loss,2309.5165,-0.05,2253.5465189973734,-0.07302277639172328,2241.01,2556.78,0,hammer_rebond,1.0,0,1642852800000,1643019000000,"[{'amount': 0.1022, 'safe_price': 2431.07, 'ft_order_side': 'buy', 'order_filled_timestamp': 1642852800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 248.70380935400001}, {'amount': 0.1022, 'safe_price': 2253.5465189973734, 'ft_order_side': 'sell', 'order_filled_timestamp': 1643019000000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 230.54276669577305}]",0.0,2022-01-22 12:00:00,2450.13,2485.91,2385.52,2431.07,57161.3499,15.0,15.0,15.0,15.0,15.0,2022-01-21 00:00:00+00:00,3001.48,3034.12,2403.0,2568.15,1022021.70024,,2906.5,,,,3122.3,0,2022-01-22 08:00:00+00:00,2464.03,2504.84,2300.0,2431.07,311631.47123,,0,54156.3623285,2458.465,2593.465,2978.2575,3041.695,2431.07,2525.965,2786.685,0,3135.030650000003,83.70696200525309,2253.5465189973734,2590.871535,0,0,2954.098924010506,3198.8032569513625,0,0,0,0,27.49794803599965,3.443214798638175,69.94281909534655,0,0,0,0,0,0.0626170008077996,0.0111431319949643,0,1,hammer_rebond,1.0,2022-01-22 12:00:00,hammer_rebond,1
XRP/USDT,435.41705,435.41705,716.5,2022-01-27 10:00:00,2022-01-31 02:00:00+00:00,0.6077,0.5829,0.001,0.001,5280,-0.0427260743206111,-18.6222649,stop_loss,0.5774,-0.05,0.5829,-0.040842467047134234,0.5814,0.6255,0,hammer_rebond,1.0,0,1643277600000,1643594400000,"[{'amount': 716.5, 'safe_price': 0.6077, 'ft_order_side': 'buy', 'order_filled_timestamp': 1643277600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 435.85246705}, {'amount': 716.5, 'safe_price': 0.5829, 'ft_order_side': 'sell', 'order_filled_timestamp': 1643594400000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 418.06549785}]",0.0,2022-01-27 10:00:00,0.6083,0.6097,0.6045,0.6078,9266272.0,4.0,4.0,4.0,4.0,4.0,2022-01-26 00:00:00+00:00,0.6178,0.6586,0.6047,0.6193,466864710.0,,0.65875,0.7078,,,0.7018,0,2022-01-27 04:00:00+00:00,0.5943,0.6091,0.593,0.6046,39592909.0,,0,18721904.1,0.6049,0.62395,0.615075,0.5924,0.6078,0.614425,0.6229,0,0.6466814999999996,0.0104827344490869,0.5828800327754565,0.62332605,0,0,0.6438654688981739,0.6773454931873911,0,0,0,0,46.55415837177384,1.7247012913930435,15.994664787020117,0,0,1,0,0,0.0258834842535459,0.0047941808563399,0,0,hammer_rebond,1.0,2022-01-27 10:00:00,hammer_rebond,1
BNB/USDT,187.872,187.872,0.515,2022-01-24 19:00:00,2022-02-05 04:50:00+00:00,364.8,417.4,0.001,0.001,16430,0.14190250538934748,26.686167,take_profit_1.5R,346.56,-0.05,330.3092526337618,-0.09454700484166179,357.4,419.0,0,hammer_rebond,1.0,0,1643050800000,1644036600000,"[{'amount': 0.515, 'safe_price': 364.8, 'ft_order_side': 'buy', 'order_filled_timestamp': 1643050800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 188.05987199999998}, {'amount': 0.515, 'safe_price': 417.4, 'ft_order_side': 'sell', 'order_filled_timestamp': 1644036600000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 215.17596099999997}]",0.0,2022-01-24 19:00:00,356.9,367.1,354.8,364.8,114987.253,15.0,15.0,15.0,15.0,15.0,2022-01-23 00:00:00+00:00,358.3,389.0,356.3,383.9,1297043.923,,421.15,,,,399.2,0,2022-01-24 12:00:00+00:00,344.7,352.9,336.0,351.8,539486.577,,0,87037.9246,351.55,361.35,373.075,381.0,364.8,356.45000000000005,362.5,0,430.8920000000005,10.037494732476429,330.3092526337618,360.98865,0,0,382.57498946495286,411.8172793287192,0,0,0,0,53.91340719143397,2.7515062314902488,21.818088289665557,0,0,1,0,0,0.0123149301231494,0.0152183188735598,0,1,hammer_rebond,1.0,2022-01-24 19:00:00,hammer_rebond,0
LTC/USDT,448.5612,448.5612,3.701,2022-02-05 17:00:00,2022-02-05 17:05:00+00:00,121.2,120.06202933309595,0.001,0.001,5,-0.011368439288174654,-5.10454021,stop_loss,115.14,-0.05,120.06202933309595,-0.009389196921650633,119.9,121.7,0,hammer_rebond,1.0,0,1644080400000,1644080700000,"[{'amount': 3.701, 'safe_price': 121.2, 'ft_order_side': 'buy', 'order_filled_timestamp': 1644080400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 449.0097612}, {'amount': 3.701, 'safe_price': 120.06202933309595, 'ft_order_side': 'sell', 'order_filled_timestamp': 1644080700000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 444.79392013234985}]",0.0,2022-02-05 17:00:00,123.3,123.5,121.0,121.3,20074.582,15.0,1.0,,15.0,15.0,2022-02-04 00:00:00+00:00,110.9,121.5,108.7,121.3,649501.138,,112.15,125.1,,,110.3,0,2022-02-05 12:00:00+00:00,122.0,123.8,121.1,123.4,66457.987,125.62999999999998,0,19903.52915,122.4,118.1,111.475,110.6,121.3,120.25,115.2,1,111.20750000000008,1.591541333808104,120.06202933309596,117.9819,0,27,123.4330826676162,127.35829948973594,0,0,0,0,57.29223909910653,1.3120703493883792,50.71988353970482,1,1,0,1,1,0.0270956816257409,0.0089869281045752,0,1,hammer_rebond,1.0,2022-02-05 17:00:00,hammer_rebond,1
BTC/USDT,446.017623,446.017623,0.0107,2022-02-05 19:00:00,2022-02-07 15:35:00+00:00,41683.89,43546.83,0.001,0.001,2675,0.04260478921297424,19.0214893,take_profit_1.5R,39599.695499999994,-0.05,40554.887102439556,-0.027084873738042248,41116.56,43777.0,0,hammer_rebond,1.0,0,1644087600000,1644248100000,"[{'amount': 0.0107, 'safe_price': 41683.89, 'ft_order_side': 'buy', 'order_filled_timestamp': 1644087600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 446.4636406229999}, {'amount': 0.0107, 'safe_price': 43546.83, 'ft_order_side': 'sell', 'order_filled_timestamp': 1644248100000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 466.41703208099995}]",0.0,2022-02-05 19:00:00,41583.94,41742.45,41505.79,41683.89,773.47937,15.0,14.0,15.0,15.0,15.0,2022-02-04 00:00:00+00:00,37311.98,41772.33,37026.73,41574.25,64703.95874,,38639.67,38708.585,,,43892.98,0,2022-02-05 12:00:00+00:00,41430.0,41899.54,41326.17,41761.85,6016.92671,40336.5617,1,1627.438357,41371.275,41046.845,38690.05,38425.0,41683.89,41209.06,39091.845,1,38202.30354999993,412.8737551208893,40554.88710243956,41005.798155,0,29,42034.80751024178,43156.92579680479,0,0,0,0,66.14686374224021,0.9904875843422708,48.576159285283815,1,1,0,1,0,0.0130849277209978,0.0051404023685516,0,0,hammer_rebond,1.0,2022-02-05 19:00:00,hammer_rebond,0
LTC/USDT,446.04,446.04,3.54,2022-02-07 02:00:00,2022-02-07 15:40:00+00:00,126.0,133.0,0.001,0.001,820,0.05344655344655345,23.86314,take_profit_1.5R,119.69999999999999,-0.05,121.6304864227132,-0.03467867918481582,125.8,133.4,0,hammer_rebond,1.0,0,1644199200000,1644248400000,"[{'amount': 3.54, 'safe_price': 126.0, 'ft_order_side': 'buy', 'order_filled_timestamp': 1644199200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 446.48603999999995}, {'amount': 3.54, 'safe_price': 133.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1644248400000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 471.29081999999994}]",0.0,2022-02-07 02:00:00,126.3,126.8,125.5,126.0,14357.53,15.0,15.0,1.0,,15.0,2022-02-06 00:00:00+00:00,121.8,128.0,120.5,127.6,415141.018,,116.15,125.1,,,101.0,0,2022-02-06 20:00:00+00:00,124.3,128.0,123.1,127.6,70675.052,124.6055,1,20174.60665,125.3,124.25,121.2,115.25,126.0,124.775,123.15,1,113.67900000000004,1.8478271545735925,121.6304864227132,124.12575,0,60,128.4706543091472,134.12483852462702,0,0,0,0,57.77027372042921,1.4665294877568191,18.52280077133289,1,1,1,1,1,0.0140845070422535,0.0055865921787709,0,0,hammer_rebond,1.0,2022-02-07 02:00:00,hammer_rebond,0
XRP/USDT,467.24519,467.24519,595.9,2022-02-07 19:00:00,2022-02-07 22:25:00+00:00,0.7841,0.8313,0.001,0.001,205,0.05807812898745178,27.16386314,take_profit_1.5R,0.7449,-0.05,0.755,-0.03716515311260005,0.7801,0.8349,0,hammer_rebond,1.0,0,1644260400000,1644272700000,"[{'amount': 595.9, 'safe_price': 0.7841, 'ft_order_side': 'buy', 'order_filled_timestamp': 1644260400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 467.71243518999995}, {'amount': 595.9, 'safe_price': 0.8313, 'ft_order_side': 'sell', 'order_filled_timestamp': 1644272700000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 495.86704166999994}]",0.0,2022-02-07 19:00:00,0.7883,0.8005,0.7776,0.784,29415596.0,4.0,4.0,4.0,3.0,4.0,2022-02-06 00:00:00+00:00,0.6656,0.688,0.6589,0.6825,157303166.0,,0.63415,0.68245,,,0.7127,0,2022-02-07 12:00:00+00:00,0.7743,0.7773,0.7641,0.7735,78655443.0,0.6899504999999999,1,24981648.3,0.77695,0.7332000000000001,0.667525,0.64625,0.784,0.755075,0.72565,1,0.6387774999999992,0.0152259931111792,0.7549588034444104,0.7324668000000001,0,77,0.7855269862223585,0.8226284244448112,0,0,0,0,77.55357535017411,1.942090958058577,71.39167582897251,1,1,0,1,1,0.0692853246044734,0.0090739429821738,0,1,hammer_rebond,1.0,2022-02-07 19:00:00,hammer_rebond,0
XRP/USDT,469.33854,469.33854,553.4,2022-02-08 14:00:00,2022-02-08 16:50:00+00:00,0.8481,0.8134,0.001,0.001,170,-0.04283124021362437,-20.1224541,stop_loss,0.8057,-0.05,0.8134,-0.04096652317696792,0.8059,0.8497,0,hammer_rebond,1.0,0,1644328800000,1644339000000,"[{'amount': 553.4, 'safe_price': 0.8481, 'ft_order_side': 'buy', 'order_filled_timestamp': 1644328800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 469.80787853999993}, {'amount': 553.4, 'safe_price': 0.8134, 'ft_order_side': 'sell', 'order_filled_timestamp': 1644339000000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 450.58569556}]",0.0,2022-02-08 14:00:00,0.8461,0.8522,0.8345,0.848,28641219.0,4.0,4.0,4.0,3.0,4.0,2022-02-07 00:00:00+00:00,0.6825,0.839,0.6712,0.8314,640917209.0,,0.70965,0.6939500000000001,,,0.754,0,2022-02-08 08:00:00+00:00,0.8965,0.901,0.8381,0.8592,242537984.0,0.6913269999999997,1,44845484.3,0.87095,0.8391500000000001,0.7387250000000001,0.7214,0.848,0.8550500000000001,0.7865500000000001,1,0.6623029999999992,0.0253766166127732,0.8133562916936135,0.83831085,0,96,0.9058032332255463,0.9847856279149328,0,0,0,0,57.74734528186335,2.992525543959105,66.51201330396385,1,1,0,1,0,0.0082821903116247,0.0285320626901659,0,0,hammer_rebond,1.0,2022-02-08 14:00:00,hammer_rebond,1
XRP/USDT,470.7044,470.7044,580.4,2022-02-08 17:00:00,2022-02-08 17:30:00+00:00,0.811,0.8048,0.001,0.001,30,-0.009627610367437742,-4.53629032,stop_loss,0.7705,-0.05,0.8048,-0.007648449772772459,0.8036,0.8179,0,hammer_rebond,1.0,0,1644339600000,1644341400000,"[{'amount': 580.4, 'safe_price': 0.811, 'ft_order_side': 'buy', 'order_filled_timestamp': 1644339600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 471.17510439999995}, {'amount': 580.4, 'safe_price': 0.8048, 'ft_order_side': 'sell', 'order_filled_timestamp': 1644341400000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 467.5730259199999}]",0.0,2022-02-08 17:00:00,0.8333,0.8385,0.8059,0.811,35414688.0,4.0,4.0,4.0,3.0,4.0,2022-02-07 00:00:00+00:00,0.6825,0.839,0.6712,0.8314,640917209.0,,0.70965,0.6939500000000001,,,0.754,0,2022-02-08 12:00:00+00:00,0.8591,0.8597,0.8188,0.8334,156775085.0,0.6916844999999998,1,46586453.8,0.85345,0.8391500000000001,0.7457750000000001,0.7214,0.811,0.8463,0.7865500000000001,1,0.6659094999999993,0.0247305855314368,0.8047971072342816,0.83831085,0,99,0.8957611710628738,0.9721512297846602,0,0,0,0,44.21162713415448,3.0493940236050388,55.30049505799887,1,1,1,1,0,0.0335458499672287,0.0497392934559728,0,0,hammer_rebond,1.0,2022-02-08 17:00:00,hammer_rebond,1
XRP/USDT,188.22924,188.22924,214.8,2022-02-09 00:00:00,2022-02-11 18:45:00+00:00,0.8763,0.7891,0.001,0.001,4005,-0.10130848268472369,-19.08828792,stop_loss,0.8325,-0.05,0.7891,-0.09952215973108924,0.7865,0.9168,0,hammer_rebond,1.0,0,1644364800000,1644605100000,"[{'amount': 214.8, 'safe_price': 0.8763, 'ft_order_side': 'buy', 'order_filled_timestamp': 1644364800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 188.41746923999997}, {'amount': 214.8, 'safe_price': 0.7891, 'ft_order_side': 'sell', 'order_filled_timestamp': 1644605100000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 169.66817867999998}]",0.0,2022-02-09 00:00:00,0.8617,0.8936,0.858,0.8763,45812685.0,4.0,4.0,3.0,4.0,4.0,2022-02-08 00:00:00+00:00,0.8314,0.9142,0.8034,0.8763,1048879447.0,,0.74725,0.73155,,,0.7251,0,2022-02-08 20:00:00+00:00,0.8146,0.8936,0.8113,0.8763,162916085.0,0.6925829999999997,1,43654892.45,0.8485,0.8573999999999999,0.760175,0.7314,0.8763,0.85295,0.7909999999999999,1,0.674624999999999,0.025408937144707,0.7890887314276465,0.8565425999999999,0,106,0.903767874289414,0.964750046163807,0,0,0,0,64.18113651595927,2.8995705973647152,40.91054117744999,1,1,0,0,0,0.0050151621180313,0.0155568650559811,0,1,hammer_rebond,1.0,2022-02-09 00:00:00,hammer_rebond,1
ETH/USDT,468.319776,468.319776,0.1528,2022-02-11 02:00:00,2022-02-11 19:05:00+00:00,3064.92,2968.578749321914,0.001,0.001,1025,-0.033368726405276716,-15.64286171,stop_loss,2911.674,-0.05,2968.578749321914,-0.031433528665702815,2967.0,3138.62,0,hammer_rebond,1.0,0,1644544800000,1644606300000,"[{'amount': 0.1528, 'safe_price': 3064.92, 'ft_order_side': 'buy', 'order_filled_timestamp': 1644544800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 468.7880957759999}, {'amount': 0.1528, 'safe_price': 2968.578749321914, 'ft_order_side': 'sell', 'order_filled_timestamp': 1644606300000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 454.05243172928476}]",0.0,2022-02-11 02:00:00,3038.64,3096.8,3031.0,3064.92,22544.1354,15.0,15.0,,15.0,15.0,2022-02-10 00:00:00+00:00,3243.6,3283.66,3056.74,3072.49,578212.8383,,2929.855,2776.3,,,2575.97,0,2022-02-10 20:00:00+00:00,3121.08,3140.82,3056.74,3072.49,72745.4714,2903.796249999998,1,28050.63012,3124.45,3142.33,3186.71,3147.455,3064.92,3133.39,3142.33,0,2997.028300000004,52.83850135617153,2968.578749321914,3139.18767,0,0,3248.007002712343,3401.537314994769,0,0,0,0,36.191174937796,1.7239765265054725,19.32347632968924,1,0,1,0,0,0.0329978073595071,0.0274640336699258,0,0,hammer_rebond,1.0,2022-02-11 02:00:00,hammer_rebond,1
LTC/USDT,5.4223,5.4223,0.043,2022-02-11 21:00:00,2022-02-11 21:05:00+00:00,126.1,126.6,0.001,0.001,5,0.001959182768064608,0.0106339,take_profit_1.5R,119.79499999999999,-0.05,119.79499999999999,-0.05,125.8,127.3,0,hammer_rebond,1.0,0,1644613200000,1644613500000,"[{'amount': 0.043, 'safe_price': 126.1, 'ft_order_side': 'buy', 'order_filled_timestamp': 1644613200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 5.427722299999998}, {'amount': 0.043, 'safe_price': 126.6, 'ft_order_side': 'sell', 'order_filled_timestamp': 1644613500000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 5.449243799999999}]",0.0,2022-02-11 21:00:00,129.3,129.7,125.6,126.1,33981.388,15.0,15.0,15.0,15.0,15.0,2022-02-10 00:00:00+00:00,140.0,143.8,134.0,134.6,722895.221,,124.6,125.1,,,100.7,0,2022-02-11 16:00:00+00:00,133.5,133.7,127.5,129.3,93548.499,124.497,1,21039.2072,129.89999999999998,132.1,138.9,137.10000000000002,126.1,131.0,134.7,0,128.14200000000008,2.278981117699094,126.10550944115046,131.9679,0,0,139.25796223539817,146.34451371068744,0,0,0,0,27.93434231041094,1.8072808229176005,32.51287336644062,0,0,0,0,0,0.0454201362604087,0.0292532717474979,0,1,hammer_rebond,1.0,2022-02-11 21:00:00,hammer_rebond,0
ETH/USDT,451.18795,451.18795,0.155,2022-02-12 13:00:00,2022-02-13 18:35:00+00:00,2910.89,2846.165048385359,0.001,0.001,1775,-0.024189026397463034,-10.92471103,stop_loss,2765.3455,-0.05,2846.165048385359,-0.022235450880878638,2844.5,2985.98,0,hammer_rebond,1.0,0,1644670800000,1644777300000,"[{'amount': 0.155, 'safe_price': 2910.89, 'ft_order_side': 'buy', 'order_filled_timestamp': 1644670800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 451.63913794999996}, {'amount': 0.155, 'safe_price': 2846.165048385359, 'ft_order_side': 'sell', 'order_filled_timestamp': 1644777300000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 441.59673808223033}]",0.0,2022-02-12 13:00:00,2931.08,2937.79,2905.05,2910.89,12108.6484,15.0,15.0,15.0,15.0,15.0,2022-02-11 00:00:00+00:00,3072.36,3138.62,2879.0,2927.54,462025.8751,,2929.855,2758.285,,,2726.98,0,2022-02-12 08:00:00+00:00,2918.92,2943.01,2871.61,2931.09,49167.7298,2898.696899999998,1,16400.049724999997,2910.25,3005.115,3109.07,3142.33,2910.89,2957.6825,3077.635,0,3057.877700000005,39.40346322928267,2846.165048385359,3002.109885,0,0,3156.4419264585654,3277.215186619215,0,0,0,0,37.60709862680018,1.353656896319774,41.51707714802946,0,0,1,0,0,0.0313548732744004,0.0002199123786615,1,0,hammer_rebond,1.0,2022-02-12 13:00:00,hammer_rebond,1
LTC/USDT,451.2816,451.2816,3.663,2022-02-12 08:00:00,2022-02-15 08:10:00+00:00,123.2,129.0,0.001,0.001,4330,0.04498585829754661,20.3215914,take_profit_1.5R,117.03999999999999,-0.05,119.60988835406664,-0.029140516606601996,121.4,129.6,0,hammer_rebond,1.0,0,1644652800000,1644912600000,"[{'amount': 3.663, 'safe_price': 123.2, 'ft_order_side': 'buy', 'order_filled_timestamp': 1644652800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 451.7328815999999}, {'amount': 3.663, 'safe_price': 129.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1644912600000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 472.99952699999994}]",0.0,2022-02-12 08:00:00,122.9,123.7,122.5,123.2,11071.057,15.0,15.0,1.0,15.0,15.0,2022-02-11 00:00:00+00:00,134.5,134.8,124.8,125.6,536508.563,,124.6,125.1,,,106.9,0,2022-02-12 04:00:00+00:00,124.5,124.9,120.8,123.2,49542.183,124.40149999999998,0,16818.9389,123.85,127.8,135.175,136.8,123.2,125.825,132.3,0,129.03350000000012,1.8970232918667151,119.60988835406664,127.67220000000002,0,0,136.09404658373344,142.05320234082075,0,0,0,0,25.93267600609302,1.5397916330086974,53.66957836760655,0,0,1,0,0,0.0383411580594679,0.0076705692369801,0,0,hammer_rebond,1.0,2022-02-12 08:00:00,hammer_rebond,0
BNB/USDT,455.5934,455.5934,1.061,2022-02-15 20:00:00,2022-02-17 13:20:00+00:00,429.4,419.5365556139505,0.001,0.001,2480,-0.024922401637735972,-11.36583618,stop_loss,407.92999999999995,-0.05,419.5365556139505,-0.022970294331740804,418.5,434.0,0,hammer_rebond,1.0,0,1644955200000,1645104000000,"[{'amount': 1.061, 'safe_price': 429.4, 'ft_order_side': 'buy', 'order_filled_timestamp': 1644955200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 456.0489933999999}, {'amount': 1.061, 'safe_price': 419.5365556139505, 'ft_order_side': 'sell', 'order_filled_timestamp': 1645104000000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 445.5734137919078}]",0.0,2022-02-15 20:00:00,432.1,432.9,428.8,429.5,26786.379,15.0,15.0,15.0,1.0,15.0,2022-02-14 00:00:00+00:00,398.0,404.5,390.6,403.4,472210.318,,417.95,407.35,,,372.4,0,2022-02-15 16:00:00+00:00,432.2,432.9,423.0,429.5,164434.692,412.8459999999996,1,54724.48700000001,428.5,419.4,398.175,399.2000000000001,429.5,423.95,416.8,1,413.6405000000005,5.2348887720990245,419.5365556139505,418.9806,0,22,434.4197775441981,450.5609395420717,0,0,0,0,64.5264166909288,1.2188332414665948,51.20179355472493,1,1,1,1,0,0.0240820219360992,0.0023337222870478,1,0,hammer_rebond,1.0,2022-02-15 20:00:00,hammer_rebond,1
BTC/USDT,450.3621246,450.3621246,0.01093,2022-02-17 20:00:00,2022-02-17 21:10:00+00:00,41204.22,40441.78706204674,0.001,0.001,70,-0.020464789999563616,-9.22578287,stop_loss,39144.009,-0.05,40441.78706204674,-0.01850375854592723,40356.0,41204.22,0,hammer_rebond,1.0,0,1645128000000,1645132200000,"[{'amount': 0.01093, 'safe_price': 41204.22, 'ft_order_side': 'buy', 'order_filled_timestamp': 1645128000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 450.8124867246}, {'amount': 0.01093, 'safe_price': 40441.78706204674, 'ft_order_side': 'sell', 'order_filled_timestamp': 1645132200000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 442.470761320759}]",0.0,2022-02-17 20:00:00,41292.66,41292.66,40940.64,41201.62,1521.45222,15.0,15.0,15.0,15.0,15.0,2022-02-16 00:00:00+00:00,44544.85,44549.97,43307.0,43873.56,28471.8727,,43685.78,39369.085,,,39671.37,0,2022-02-17 16:00:00+00:00,41925.44,42111.0,40750.02,41201.62,11025.4262,40291.10380000002,1,1926.779444,42045.335,42563.3,43906.35,43277.285,41201.62,42304.317500000005,42750.71,0,43210.33074999993,453.4657959065213,40441.78706204674,42520.7367,0,0,43657.64159181304,45057.05659334281,0,0,0,0,18.646800215415784,1.100601859602902,41.9670936615096,0,0,1,0,0,0.0319918803288278,0.0200667921899063,0,0,hammer_rebond,1.0,2022-02-17 20:00:00,hammer_rebond,1
