,date,open,high,low,close,volume,open_count,high_count,low_count,close_count,max_count,date_1d,open_1d,high_1d,low_1d,close_1d,volume_1d,sma200_1d,ichimoku-tenkan_1d,ichimoku-kinjun_1d,ichimoku-spanA_1d,ichimoku-spanB_1d,ichimoku-chiku_1d,close_sup_sma200_1d,date_4h,open_4h,high_4h,low_4h,close_4h,volume_4h,sma200_4h,close_sup_sma200_4h,volume_sma,ichimoku-tenkan,ichimoku-kinjun,ichimoku-spanA,ichimoku-spanB,ichimoku-chiku,ichimoku-spanA-futur,ichimoku-spanB-futur,ichimoku-futur,sma200,atr,stoploss_prices,kinjun_threshold,engulfing,last_candle_under_cloud,custom_sell_signal,custom_exit_signal,adx_range,is_hammer,is_bullish_engulfing,is_strong_bullish_candle,rsi,atr_strength,adx,close_sup_sma200,ichimoku-chiku-free,kinjun_flat,ichimoku-tenkan_sup_kinjun,tenkan_kinjun_increasing,kinjun_proximity,tenkan_proximity,proximity,volume_sup_avg,ml_signal_strength_hammer,ml_signal_strength_engulfing,enter_tag,enter_long,pair,timestamp,entry_type
13843,2023-07-31 19:00:00+00:00,0.7018,0.7205,0.7005,0.7152,62901951.0,4.0,4.0,4.0,4.0,4.0,2023-07-30 00:00:00+00:00,0.7122,0.7358,0.6825,0.7046,267572438.0,0.47365949999999957,0.7271000000000001,0.69775,0.490125,0.4916,0.5258,True,2023-07-31 16:00:00+00:00,0.6965,0.7205,0.6929,0.7152,98695990.0,0.6193734999999991,True,13464870.5,0.7067,0.7015,0.722575,0.71995,0.7152,0.7041,0.70915,False,0.7106749999999978,0.006284665332473513,0.6883718673337632,0.7007985,True,0,0.721719330664947,0.7352981979440881,False,False,True,False,61.89365869078141,0.8787283742272809,34.59606942848445,True,False,False,True,True,0.000427655024946496,0.006933635205886537,True,True,0.10582447481853698,0.10026612404691555,engulfing_rebond,1.0,XRP/USDT,2023-07-31 20:00:00+00:00,engulfing_rebond
15382,2023-10-03 22:00:00+00:00,0.5138,0.5281,0.509,0.528,46430703.0,4.0,4.0,3.0,3.0,4.0,2023-10-02 00:00:00+00:00,0.524,0.5266,0.5075,0.5123,319018957.0,0.5234694999999996,0.5203,0.5042,0.524275,0.6386499999999999,0.5446,False,2023-10-03 16:00:00+00:00,0.5077,0.5144,0.5069,0.5144,35331220.0,0.5032359999999982,True,12666527.05,0.5167999999999999,0.5167999999999999,0.5165,0.51705,0.528,0.5167999999999999,0.5167999999999999,False,0.5113624999999966,0.004490591137935984,0.503640904431032,0.5162831999999999,True,1,0.5257811822758719,0.5328839522811937,False,False,True,False,71.41659158197034,0.8504907458212091,26.814104816380812,True,True,False,True,True,0.005804953560371308,0.005804953560371308,False,True,0.09256385326165811,0.08489838822408853,engulfing_rebond,1.0,XRP/USDT,2023-10-03 23:00:00+00:00,engulfing_rebond
15592,2023-10-12 16:00:00+00:00,0.4778,0.4827,0.4729,0.4816,30298352.0,4.0,4.0,4.0,4.0,4.0,2023-10-11 00:00:00+00:00,0.4964,0.4977,0.4788,0.4888,241504648.0,0.5281219999999995,0.51335,0.5141,0.49405,0.5791999999999999,0.7148,False,2023-10-12 12:00:00+00:00,0.4802,0.4809,0.4768,0.4779,45457451.0,0.5055389999999984,False,11470496.75,0.4778,0.48105,0.4879,0.49385,0.4816,0.479425,0.48645,False,0.5107354999999973,0.0034794950924806754,0.47021445245375965,0.48056895,True,0,0.49340899018496137,0.5020165120364344,False,True,True,False,46.49520361578128,0.7224865225250572,43.26668688243397,False,False,False,False,False,0.0067560544641928596,0.0,True,True,0.0844814057466612,0.11163543356959427,engulfing_rebond,1.0,XRP/USDT,2023-10-12 17:00:00+00:00,engulfing_rebond
16090,2023-11-02 10:00:00+00:00,0.607,0.6245,0.606,0.6166,57068652.0,3.0,4.0,3.0,4.0,4.0,2023-11-01 00:00:00+00:00,0.5995,0.6164,0.5802,0.6085,468312081.0,0.5303099999999996,0.5769,0.5470999999999999,0.51325,0.5198,0.6039,True,2023-11-02 04:00:00+00:00,0.6114,0.612,0.6026,0.6051,54013363.0,0.5231529999999986,True,17932568.65,0.6128,0.6088,0.593375,0.58535,0.6166,0.6108,0.5936,True,0.5663459999999974,0.00713052887523856,0.5963325355623806,0.6081912,True,97,0.6250610577504772,0.637254770866669,True,False,True,False,64.22812707666932,1.1564269989034317,19.327876831736727,True,True,False,True,True,0.002956636005256281,0.009464751958224587,True,True,0.06844525406494137,0.08209713947192983,engulfing_rebond,1.0,XRP/USDT,2023-11-02 11:00:00+00:00,engulfing_rebond
16919,2023-12-06 23:00:00+00:00,0.6355,0.6437,0.6307,0.64,29440369.0,4.0,4.0,4.0,2.0,4.0,2023-12-06 00:00:00+00:00,0.621,0.6437,0.6104,0.64,498860756.0,0.5601124999999995,0.61295,0.66125,0.63205,0.60265,0.6294,True,2023-12-06 20:00:00+00:00,0.6308,0.6437,0.6283,0.64,83319981.0,0.6313629999999982,True,21631958.95,0.63245,0.6270500000000001,0.61845,0.61295,0.64,0.62975,0.62565,True,0.6162484999999986,0.00726701703592784,0.6201164914820361,0.6264229500000001,True,18,0.6442840340718557,0.6622800917319192,True,False,True,False,68.01109922296413,1.135471411863725,15.540558706068154,True,True,False,True,True,0.013475799378039782,0.004822515613882516,False,True,0.04949617916404506,0.08052871644024372,engulfing_rebond,1.0,XRP/USDT,2023-12-07 00:00:00+00:00,engulfing_rebond
17113,2023-12-15 01:00:00+00:00,0.6312,0.6441,0.6311,0.6407,28078000.0,4.0,4.0,4.0,4.0,4.0,2023-12-14 00:00:00+00:00,0.6276,0.6379,0.6053,0.6316,340698850.0,0.5672094999999995,0.64625,0.63625,0.6546000000000001,0.61145,0.5669,True,2023-12-14 20:00:00+00:00,0.6321,0.6379,0.6288,0.6316,37292131.0,0.6255134999999986,True,15449673.65,0.63495,0.6247,0.6178750000000001,0.61365,0.6407,0.6298250000000001,0.6183000000000001,True,0.6392699999999981,0.0059433456932904945,0.6245707271533548,0.6240753,True,18,0.641711691386581,0.6530026306561796,False,False,True,False,66.72808759917001,0.9276331658015443,20.989685397426168,True,True,False,True,True,0.01040499439731063,0.0059059768485708024,False,True,0.06825496416296069,0.0736817642670959,engulfing_rebond,1.0,XRP/USDT,2023-12-15 02:00:00+00:00,engulfing_rebond
18949,2024-02-29 13:00:00+00:00,0.5953,0.608,0.5939,0.6032,58988980.0,4.0,3.0,4.0,4.0,4.0,2024-02-28 00:00:00+00:00,0.5862,0.6059,0.53,0.575,1038133713.0,0.5616120000000001,0.5655,0.5514,0.53365,0.57185,0.6406,True,2024-02-29 08:00:00+00:00,0.5937,0.6015,0.5884,0.5964,200825102.0,0.5342169999999988,True,46543071.75,0.59815,0.5690500000000001,0.57985,0.5632,0.6032,0.5836,0.5690500000000001,True,0.5529549999999978,0.01060811858165522,0.5817195407091724,0.5684809500000001,True,13,0.6048162371633105,0.6335975615935282,False,False,True,False,62.75940466876641,1.758640348417643,20.012240715590586,True,True,True,True,True,0.04612951410245144,0.004764691130987058,False,True,0.39219440085569607,0.13040824962077638,engulfing_rebond,1.0,XRP/USDT,2024-02-29 14:00:00+00:00,engulfing_rebond
19038,2024-03-04 06:00:00+00:00,0.6252,0.644,0.6231,0.6437,44662998.0,4.0,3.0,4.0,4.0,4.0,2024-03-03 00:00:00+00:00,0.6442,0.6446,0.59,0.6271,626556050.0,0.5616125000000001,0.58945,0.5747,0.528525,0.57185,0.6301,True,2024-03-04 00:00:00+00:00,0.6271,0.639,0.615,0.6346,141454426.0,0.5437254999999988,True,23313909.25,0.6295,0.617,0.635575,0.6165,0.6437,0.62325,0.62005,True,0.5862289999999976,0.00906675574081005,0.6092366221295951,0.616383,True,1,0.6413835114816201,0.6617325309120541,True,False,True,False,62.996421374721365,1.4085374772114416,19.519251859716782,True,True,False,True,True,0.013290113452187982,0.006830818109610756,False,True,0.06212467728802842,0.09908653390322036,engulfing_rebond,1.0,XRP/USDT,2024-03-04 07:00:00+00:00,engulfing_rebond
19046,2024-03-04 14:00:00+00:00,0.6484,0.6597,0.6438,0.656,57549625.0,4.0,4.0,4.0,3.0,4.0,2024-03-03 00:00:00+00:00,0.6442,0.6446,0.59,0.6271,626556050.0,0.5616125000000001,0.58945,0.5747,0.528525,0.57185,0.6301,True,2024-03-04 08:00:00+00:00,0.637,0.666,0.6329,0.6599,277352091.0,0.5451029999999988,True,38145213.8,0.64455,0.6405000000000001,0.617475,0.61765,0.656,0.642525,0.628,True,0.5903514999999975,0.010532732018973487,0.6263678339905133,0.6398595,True,9,0.663590464037947,0.6931243262560112,True,False,True,False,63.23781237561439,1.6055993931362023,18.30027281394902,True,True,True,True,False,0.01233411397345809,0.005973159568691366,False,True,0.37706808799266817,0.10992702027227892,engulfing_rebond,1.0,XRP/USDT,2024-03-04 15:00:00+00:00,engulfing_rebond
19056,2024-03-05 00:00:00+00:00,0.6476,0.6588,0.6432,0.6543,73278919.0,4.0,4.0,4.0,4.0,4.0,2024-03-04 00:00:00+00:00,0.6271,0.666,0.615,0.6477,1053563753.0,0.562319,0.5974,0.58805,0.525775,0.57185,0.6212,True,2024-03-04 20:00:00+00:00,0.6554,0.6555,0.6453,0.6477,86875528.0,0.5472949999999988,True,47833900.25,0.6486000000000001,0.6405000000000001,0.6214500000000001,0.62005,0.6543,0.6445500000000001,0.628,True,0.5956674999999976,0.010690850995810724,0.6279853745020947,0.6398595,True,19,0.6659317019916215,0.6966411207466732,True,False,True,False,56.6907328306163,1.6339371841373567,11.66973532343564,True,True,True,True,False,0.011085089773614182,0.0015417823003393645,True,True,0.3534284811119733,0.09144860363410784,engulfing_rebond,1.0,XRP/USDT,2024-03-05 01:00:00+00:00,engulfing_rebond
19107,2024-03-07 03:00:00+00:00,0.6128,0.628,0.6109,0.6275,74973485.0,4.0,3.0,4.0,4.0,4.0,2024-03-06 00:00:00+00:00,0.5913,0.624,0.5754,0.6121,832599729.0,0.563205,0.5992500000000001,0.59125,0.52325,0.57185,0.611,True,2024-03-07 00:00:00+00:00,0.6121,0.628,0.6064,0.6275,162565143.0,0.5546254999999987,True,33076607.9,0.6172,0.6017,0.5932999999999999,0.60355,0.6275,0.60945,0.60355,True,0.6127904999999976,0.010648208885820501,0.5998630955570898,0.6010983,True,7,0.6307464177716411,0.6564095863082643,True,False,True,False,62.384293622746554,1.6969257188558569,17.13610541880768,True,False,False,True,True,0.018447731427621735,0.007128969539857356,False,True,0.055116941033762266,0.1139398049219399,engulfing_rebond,1.0,XRP/USDT,2024-03-07 04:00:00+00:00,engulfing_rebond
19249,2024-03-13 01:00:00+00:00,0.685,0.6975,0.6818,0.6936,35188097.0,3.0,4.0,4.0,4.0,4.0,2024-03-12 00:00:00+00:00,0.723,0.7332,0.6585,0.688,1164823272.0,0.5668409999999999,0.6413,0.63455,0.5346,0.57185,0.5944,True,2024-03-12 20:00:00+00:00,0.6909,0.6912,0.6828,0.688,65108706.0,0.5778579999999985,True,45914578.3,0.6779999999999999,0.69585,0.672925,0.6635,0.6936,0.686925,0.6635,True,0.6351304999999978,0.013586892078641456,0.6736429539606792,0.6951541499999999,True,36,0.7140987841572829,0.7555217265773,True,False,True,False,53.12969817389364,1.958894475005977,17.563683451082742,True,False,True,False,False,0.01559244089961905,0.010324483775811383,False,False,0.36638021522401293,0.11273610513069282,engulfing_rebond,1.0,XRP/USDT,2024-03-13 02:00:00+00:00,engulfing_rebond
19407,2024-03-19 15:00:00+00:00,0.5959,0.6076,0.5924,0.6064,39936810.0,4.0,4.0,4.0,4.0,4.0,2024-03-18 00:00:00+00:00,0.6191,0.6686,0.5946,0.6453,868146942.0,0.5703944999999999,0.6635,0.63455,0.5393749999999999,0.5629,0.4788,True,2024-03-19 12:00:00+00:00,0.5905,0.6076,0.5887,0.6064,131530186.0,0.6000689999999989,True,56746897.5,0.5894,0.6199,0.6142,0.6128,0.6064,0.60465,0.6199,False,0.6482384999999989,0.013283020972066085,0.563416089513967,0.6192801,True,0,0.6464660419441322,0.685577805234202,True,False,True,False,51.49422843386079,2.19047179618504,18.379697270961508,False,False,True,False,False,0.03871592192289082,0.011028164234814982,False,False,0.033680913878580465,0.13042032236791676,engulfing_rebond,1.0,XRP/USDT,2024-03-19 16:00:00+00:00,engulfing_rebond
19416,2024-03-20 00:00:00+00:00,0.5845,0.5927,0.5798,0.5924,47464880.0,4.0,4.0,4.0,4.0,4.0,2024-03-19 00:00:00+00:00,0.6453,0.6489,0.5712,0.5845,1036258366.0,0.570827,0.6576,0.63455,0.54095,0.5629,0.5033,True,2024-03-19 20:00:00+00:00,0.6071,0.6077,0.5751,0.5845,137703207.0,0.6005439999999989,False,39946716.1,0.593,0.6199,0.62025,0.6164000000000001,0.5924,0.6064499999999999,0.6199,False,0.646303499999999,0.011936429643080984,0.5679815851784594,0.6192801,True,0,0.643772859286162,0.6792115442319745,True,False,True,False,43.74454050847203,2.0149273536598558,15.674768549258477,False,False,True,False,False,0.05710598483626389,0.01433389544688019,False,True,0.021245392930176316,0.10557754881524095,engulfing_rebond,1.0,XRP/USDT,2024-03-20 01:00:00+00:00,engulfing_rebond
19614,2024-03-28 06:00:00+00:00,0.6113,0.6246,0.611,0.6216,40334605.0,4.0,4.0,3.0,4.0,4.0,2024-03-27 00:00:00+00:00,0.6317,0.6349,0.6055,0.6118,576105586.0,0.5756319999999999,0.6155,0.6413,0.5685,0.55565,0.556,True,2024-03-28 00:00:00+00:00,0.6119,0.6163,0.6033,0.6095,81833024.0,0.6172844999999988,False,22465143.1,0.61395,0.61745,0.635375,0.64395,0.6216,0.6157,0.62815,False,0.6222009999999997,0.006126678362114211,0.5990300608189429,0.61683255,True,0,0.6404033567242284,0.6559090373344612,False,False,True,False,54.84459716407443,0.9856303671354908,40.64844090564587,False,False,False,False,False,0.009960320673738926,0.004316312403290237,False,True,0.09486110885798782,0.1225734748478211,engulfing_rebond,1.0,XRP/USDT,2024-03-28 07:00:00+00:00,engulfing_rebond
19885,2024-04-08 13:00:00+00:00,0.6067,0.6174,0.602,0.6144,41058428.0,4.0,4.0,3.0,4.0,4.0,2024-04-07 00:00:00+00:00,0.593,0.6028,0.5894,0.5944,210766117.0,0.5815740000000001,0.59975,0.635,0.637925,0.61465,0.5317,True,2024-04-08 08:00:00+00:00,0.6017,0.6119,0.6009,0.6075,112192918.0,0.621769499999999,False,18019915.2,0.60395,0.6027499999999999,0.5944750000000001,0.58375,0.6144,0.6033499999999999,0.60205,True,0.5953659999999996,0.005121729536218954,0.5930455352318905,0.6021472499999999,True,8,0.6135934590724379,0.6220054667334867,False,False,True,False,74.96179484857217,0.8336148333689705,34.44876671887163,True,True,False,True,True,0.006553297386976559,0.004553357065982333,False,True,0.12165289728942029,0.10862939221748076,engulfing_rebond,1.0,XRP/USDT,2024-04-08 14:00:00+00:00,engulfing_rebond
20059,2024-04-15 19:00:00+00:00,0.4882,0.5003,0.4811,0.4976,48215971.0,4.0,4.0,4.0,4.0,4.0,2024-04-14 00:00:00+00:00,0.4788,0.5073,0.4637,0.5033,820741178.0,0.5838125000000001,0.53095,0.54085,0.646075,0.61465,0.5022,False,2024-04-15 16:00:00+00:00,0.497,0.5003,0.4811,0.4976,173326495.0,0.6056409999999992,False,30613164.6,0.5,0.5,0.4831,0.50805,0.4976,0.5,0.48114999999999997,True,0.5723404999999997,0.010230245912804374,0.4750226770435978,0.4995,True,0,0.5204604918256087,0.5472513241458697,False,False,True,False,47.70712851675732,2.0559175869783712,24.795172207011444,False,False,False,True,False,0.023599999999999954,0.023599999999999954,False,True,0.044957370189420254,0.12356807254696754,engulfing_rebond,1.0,XRP/USDT,2024-04-15 20:00:00+00:00,engulfing_rebond
20142,2024-04-19 06:00:00+00:00,0.487,0.5019,0.4828,0.4994,60062446.0,3.0,4.0,4.0,4.0,4.0,2024-04-18 00:00:00+00:00,0.4951,0.5057,0.4856,0.5025,408855589.0,0.5834199999999999,0.5201,0.54085,0.6295,0.617,0.5002,False,2024-04-19 00:00:00+00:00,0.5026,0.5026,0.4665,0.4848,195161799.0,0.589967999999999,False,24739453.3,0.4852,0.48610000000000003,0.491575,0.4898,0.4994,0.48565,0.4873,False,0.5240714999999994,0.008193524193216324,0.46147023790339187,0.48561390000000004,True,1,0.5036870483864326,0.5240728225788571,True,False,True,False,55.15293024887493,1.6406736470196883,19.47382237664947,False,True,True,False,False,0.0018514708907631276,0.0037098103874690196,True,True,0.03976555744019821,0.09858080437813577,engulfing_rebond,1.0,XRP/USDT,2024-04-19 07:00:00+00:00,engulfing_rebond
20559,2024-05-06 15:00:00+00:00,0.5297,0.5596,0.5268,0.5594,54577048.0,4.0,4.0,4.0,4.0,4.0,2024-05-05 00:00:00+00:00,0.5302,0.5334,0.524,0.5296,112344720.0,0.5850645000000001,0.5096,0.5201,0.6109,0.63455,0.5176,False,2024-05-06 12:00:00+00:00,0.535,0.5596,0.5247,0.5594,111147843.0,0.5403544999999991,True,16064663.9,0.54215,0.54215,0.530825,0.5277499999999999,0.5594,0.54215,0.5418000000000001,True,0.5184194999999991,0.006570392246447417,0.5203654038767763,0.54160785,True,1,0.5552907844928948,0.5589636505577938,False,False,True,False,72.89841120175086,1.174542768403185,22.154129555556562,True,True,False,True,True,0.022964124319837815,0.022964124319837815,False,True,0.11578434474934934,0.10225586760528904,engulfing_rebond,1.0,XRP/USDT,2024-05-06 16:00:00+00:00,engulfing_rebond
20973,2024-05-23 21:00:00+00:00,0.5173,0.5295,0.5137,0.5293,50603288.0,4.0,4.0,4.0,4.0,4.0,2024-05-22 00:00:00+00:00,0.537,0.5383,0.5224,0.5268,303183587.0,0.5813190000000001,0.5269,0.52425,0.524975,0.5814,0.5047,False,2024-05-23 16:00:00+00:00,0.5291,0.5305,0.5163,0.5206,71837434.0,0.5215779999999991,False,26984425.85,0.5257499999999999,0.5257499999999999,0.534075,0.5365,0.5293,0.5257499999999999,0.5257499999999999,False,0.5238444999999994,0.008578328200175003,0.4974054358999125,0.52522425,True,0,0.54290665640035,0.5658640749240192,False,False,True,False,52.76477524054172,1.620693028561308,23.9797497910621,True,False,True,True,False,0.016072277698525837,0.016072277698525837,False,True,0.3822193073521847,0.10596374821367904,engulfing_rebond,1.0,XRP/USDT,2024-05-23 22:00:00+00:00,engulfing_rebond
21583,2024-06-18 07:00:00+00:00,0.4891,0.5048,0.4891,0.5007,41057358.0,4.0,4.0,4.0,4.0,4.0,2024-06-17 00:00:00+00:00,0.4891,0.5213,0.4838,0.5047,584945066.0,0.565111,0.4907,0.49979999999999997,0.525575,0.53095,0.5257,False,2024-06-18 04:00:00+00:00,0.49,0.5048,0.4872,0.5007,95613465.0,0.5140589999999988,False,28976590.4,0.48855,0.49515,0.490675,0.48965,0.5007,0.49185,0.49515,False,0.4881314999999994,0.008777322424450921,0.4636733387877745,0.49465485,True,1,0.5127046448489018,0.5363740438239665,False,False,True,False,52.2035297317868,1.753010270511468,30.405062759732736,True,True,True,False,False,0.012218519640512977,0.0011257803704840753,True,True,0.39757352531467965,0.12770124738312008,engulfing_rebond,1.0,XRP/USDT,2024-06-18 08:00:00+00:00,engulfing_rebond
22162,2024-07-12 10:00:00+00:00,0.4616,0.4723,0.4601,0.4709,51666730.0,4.0,4.0,4.0,4.0,4.0,2024-07-11 00:00:00+00:00,0.4388,0.4573,0.4363,0.4491,347547669.0,0.5457095000000003,0.43489999999999995,0.4518,0.496675,0.5105500000000001,0.5062,False,2024-07-12 04:00:00+00:00,0.4519,0.4641,0.4483,0.4627,82923546.0,0.4716894999999983,False,19070428.2,0.46314999999999995,0.4583,0.440025,0.43705000000000005,0.4709,0.46072499999999994,0.4545,True,0.43584749999999944,0.00619246145045419,0.4443071692747729,0.45784169999999996,True,42,0.4731099229009083,0.48842671550244565,False,False,True,False,75.54470612027848,1.3150268529314484,29.026429028549842,True,True,True,True,True,0.007200523674449106,0.003346647954226364,False,True,0.433770070569981,0.130058511386232,engulfing_rebond,1.0,XRP/USDT,2024-07-12 11:00:00+00:00,engulfing_rebond
22240,2024-07-15 16:00:00+00:00,0.5238,0.5339,0.5225,0.5332,22150378.0,4.0,4.0,4.0,4.0,4.0,2024-07-14 00:00:00+00:00,0.5257,0.54,0.5136,0.5205,350964405.0,0.5438025000000004,0.48465,0.4742,0.4937,0.5105500000000001,0.5805,False,2024-07-15 12:00:00+00:00,0.5365,0.5367,0.5234,0.5238,72412278.0,0.47403699999999843,True,19464090.45,0.53145,0.5299,0.53425,0.5125,0.5332,0.530675,0.53925,False,0.46717249999999916,0.00679150619316905,0.5180592469034154,0.5293701000000001,True,0,0.5528330123863381,0.5700850333478333,False,False,True,False,55.30551874150172,1.273725842679867,20.509619172263474,True,True,True,True,False,0.011511605963389307,0.01439458086367473,False,True,0.37597247615295365,0.08202267456348038,engulfing_rebond,1.0,XRP/USDT,2024-07-15 17:00:00+00:00,engulfing_rebond
22261,2024-07-16 13:00:00+00:00,0.5441,0.5653,0.5432,0.5578,48030575.0,4.0,4.0,4.0,4.0,4.0,2024-07-15 00:00:00+00:00,0.5205,0.5404,0.5203,0.5372,437376565.0,0.5433155000000004,0.48465,0.4742,0.4937,0.5105500000000001,0.5841,False,2024-07-16 08:00:00+00:00,0.5403,0.5475,0.5309,0.5465,78088230.0,0.4754614999999985,True,26157163.55,0.5481,0.54655,0.53105,0.5373,0.5578,0.5473250000000001,0.5449999999999999,True,0.47964549999999934,0.009190805459298304,0.5252427972703508,0.54600345,True,16,0.5657066109185966,0.5884639524731446,False,False,True,False,63.58117158631461,1.647688321853407,23.307811174626874,True,True,True,True,False,0.004482663983167052,0.007297938332421097,False,True,0.3925512204931758,0.12119277040152819,engulfing_rebond,1.0,XRP/USDT,2024-07-16 14:00:00+00:00,engulfing_rebond
22387,2024-07-21 19:00:00+00:00,0.5837,0.593,0.581,0.5912,10077348.0,4.0,3.0,3.0,4.0,4.0,2024-07-20 00:00:00+00:00,0.5733,0.6047,0.5707,0.5937,300097994.0,0.5424590000000004,0.54115,0.51005,0.491675,0.5105500000000001,0.5607,True,2024-07-21 16:00:00+00:00,0.5881,0.593,0.5721,0.5912,63757419.0,0.49100049999999845,True,12172320.2,0.58255,0.59005,0.587725,0.57235,0.5912,0.5863,0.5849,True,0.5664949999999994,0.00863740016080019,0.5666370999195999,0.58945995,True,1,0.6035748003216004,0.6282936931735396,True,False,True,False,53.09938897250922,1.4609946144790582,18.63435677033583,True,False,True,False,False,0.010761799847470497,0.0019740794781563545,True,False,0.3690660491559183,0.08589285224141241,engulfing_rebond,1.0,XRP/USDT,2024-07-21 20:00:00+00:00,engulfing_rebond
22399,2024-07-22 07:00:00+00:00,0.5893,0.6051,0.5878,0.598,41053430.0,4.0,4.0,4.0,3.0,4.0,2024-07-21 00:00:00+00:00,0.5938,0.608,0.5721,0.5984,291988877.0,0.5425395000000003,0.55575,0.51005,0.491675,0.5105500000000001,0.5638,True,2024-07-22 04:00:00+00:00,0.5945,0.6051,0.5855,0.598,82892621.0,0.4926634999999985,True,14359562.5,0.5952999999999999,0.5886,0.59625,0.5740000000000001,0.598,0.59195,0.59005,True,0.5702964999999992,0.00819535841765009,0.5802313207911749,0.5880114,True,1,0.6083407168353001,0.6291500068642697,True,False,True,False,56.15786994561458,1.37046127385453,12.17609992052518,True,True,False,True,False,0.001189262657152623,0.010078951789013767,True,True,0.02115470215364905,0.07399447601147081,engulfing_rebond,1.0,XRP/USDT,2024-07-22 08:00:00+00:00,engulfing_rebond
22430,2024-07-23 14:00:00+00:00,0.5912,0.6032,0.5902,0.6024,16430763.0,4.0,4.0,4.0,4.0,4.0,2024-07-22 00:00:00+00:00,0.5985,0.6229,0.5855,0.608,412923068.0,0.5426455000000003,0.5757,0.51005,0.48875,0.5105500000000001,0.5665,True,2024-07-23 08:00:00+00:00,0.6,0.6079,0.5925,0.5964,70773663.0,0.4966824999999984,True,15208236.05,0.59765,0.6051500000000001,0.599,0.59565,0.6024,0.6014,0.5975,True,0.5827014999999992,0.008413434396566544,0.5820184828017168,0.60454485,True,1,0.6182268687931332,0.6418031082892045,True,False,True,False,49.922999123849735,1.3966524562693465,17.161384768522968,True,False,True,False,False,0.023052135834090933,0.010792269723082183,False,True,0.3627365165633641,0.0778370484930282,engulfing_rebond,1.0,XRP/USDT,2024-07-23 15:00:00+00:00,engulfing_rebond
